"moped"	"moped_nou"	"One morning, Ross accidentally hits Genesis Walker (Sian Reese-Williams), knocking off her moped."	91	96
"invite"	"invite_vrb"	"Bushnell would invite Kelly and Wood over for dinner, with his guests bringing the food."	15	21
"celtic"	"celtic"	"His second son, Andrew Holmes Reed, lies nearby to the south, beneath a large grey granite Celtic cross."	91	97
"appropriate"	"appropriate_adj"	"Individuals will also benefit from volunteering and interning at museums to acquire the appropriate skills."	88	99
"degenerate"	"degenerate_vrb"	"Due to federal investigations and the lack of funds, the plans may degenerate further."	67	77
"abuse"	"abuse_nou"	"This valve is weakened by drug abuse."	31	36
"blessed"	"blessed_adj"	"Perpetual adoration of the Blessed Sacrament is one of the pillars of their life."	27	34
"overthrow"	"overthrow_nou"	"He became the sovereign of the English government by the overthrow of James in the Glorious Revolution."	57	66
"implant"	"implant_vrb"	"The surgical procedure most often used to implant the device is called mastoidectomy with facial recess approach (MFRA)."	42	49
"nestle"	"nestle_nam"	"Nestle later acquired the company and closed this plant."	0	6
"learned"	"learned_vrb"	"He and his peers learned from their work and from each other."	17	24
"instrument"	"instrument_nou"	"Dale completed an apprenticeship as an instrument mechanic with BNFL at their Sellafield site."	39	49
"addict"	"addict_nou"	"Thompson commented on his storyline, saying: ""I had a friend whose daughter was a drug addict."	87	93
"resume"	"resume_vrb"	"Only the Madeira region could continue its work; it helped the organization to resume activities in 1952."	79	85
"rebel"	"rebel_nou"	"Rob Allen, who is also referred to by Twitter followers as King Rebel, has started the movement called the Robellion."	64	69
"august"	"august"	"The Ballarat Football League season normally commences in early April with the regular season matches finishing in August."	115	121
"lives"	"lives_nou"	"Instead, the video follows the lives of a feuding couple who live next door to Dixon."	31	36
"instrument"	"instrument_nou"	"Serves as an effective interdisciplinary instrument to support the renewal of Catholic universities."	41	51
"supplement"	"supplement_vrb"	"It will supplement the Russian-built Elektron system operating in the Zvezda module."	8	18
"predicate"	"predicate_nou"	"The word one is used to emphasise the predicate of the sentence by implying that it is unique and characteristic."	38	47
"frequent"	"frequent_adj"	"His most frequent collaborator was Vicente Giner."	9	17
"transport"	"transport_nou"	"But, even then, there would be questions about the cost of transport which would have to be resolved."	59	68
"lead"	"lead_nou-vrb"	"In 978, Bardas was recalled by Basil II to lead the imperial forces against the rebellion of Bardas Skleros."	43	47
"upset"	"upset_nou"	"Feinsinger, too, was deeply upset by Wilson's remarks."	28	33
"ravel"	"ravel_nam"	"He won second prize, behind André Caplet but ahead of Maurice Ravel."	63	68
"discount"	"discount_vrb"	"Conditions of oppression, however, do not rule out or discount practices of civic freedom."	54	62
"rodeo"	"rodeo"	"The reserve has a small rancherie, or residential area, and a rodeo grounds used for the Marble Canyon Rodeo."	103	108
"produce"	"produce_vrb"	"The immediate interpretant is a quality of impression which a sign is fitted to produce, a special potentiality."	80	87
"impact"	"impact_nou"	"On the October 13 edition of Impact Wrestling, Rockett received a TNA X Division Championship match, losing against DJZ."	29	35
"contract"	"contract_nou"	"However, US government pressure on the Czech government resulted in the cancellation of this contract."	93	101
"postulate"	"postulate_vrb"	"He also was the first to postulate the central limit theorem, a cornerstone of probability theory."	25	34
"minute"	"minute"	"Walt Disney Feature Animation made a 1990 animated 24-minute short film, inspired by the novel and starring Mickey Mouse."	54	60
"polish"	"polish_geo"	"Of those murdered for being Jewish, more than half were Ashkenazi Polish Jews."	66	72
"affiliate"	"affiliate_nou"	"He last pitched in the United States with the Cincinnati Reds AAA affiliate Louisville."	66	75
"mouth"	"mouth_nou"	"The elevation near the mouth of Shingle Run is 977 feet (298 m) above sea level."	23	28
"job"	"job"	"He takes an immediate shine to Jubal and offers him a permanent job."	64	67
"refund"	"refund_nou"	"Europa received a tax refund of $NZ4,000,000."	22	28
"reading"	"reading_en"	"Shortly after Ginsberg's reading at Better Books, plans were hatched for the International Poetry Incarnation."	25	32
"compress"	"compress"	"The musician may freely stretch or compress its rhythm, and often will highly ornament each note."	35	43
"bow"	"bow_nou-ship"	"During its scuttling the bow section broke off, exposing the forward torpedoes tubes and bow modifications."	25	28
"contest"	"contest_nou"	"The contest included each skater's time from the 1500 metres and 5000 metres competitions that were raced during the weekend."	4	11
"moped"	"moped_nou"	"He won a moped for this victory."	9	14
"sake"	"sake"	"After that incident, Gordeau left the Amnesia to pursue revenge for Bob's sake."	74	78
"blessed"	"blessed_vrb"	"And I marveled and blessed the Lord God for all the things which I saw."	19	26
"instrument"	"instrument_nou"	"Attacks with a blunt instrument may be fatal."	21	31
"conduct"	"conduct_vrb"	"GeoDa also is capable of producing histograms, box plots, Scatter plots to conduct simple exploratory analyses of the data."	75	82
"supplement"	"supplement_nou"	"Reese then contributed to USER'S Most Wanted, a villains supplement for the Godsend Agenda game belonging to Khepera Publishing."	57	67
"entrance"	"entrance_nou"	"They hang above the entrance to the ""Hunny Heaven"" room, but riders must turn around in order to see them."	20	28
"project"	"project_nou"	"Original funding for the project was obtained via Kickstarter in 2011."	25	32
"sake"	"sake_jp"	"However, he was then given sake and assassinated by the prince he had betrayed his master for."	27	31
"supplement"	"supplement_nou"	"It was published as a quarterly supplement in Xtra!"	32	42
"console"	"console_nou"	"According to Roberts, it was inspired by console action-adventures, particularly The Legend of Zelda."	41	48
"supplement"	"supplement_nou"	"The NNI's budget supplement proposed by the Obama administration for Fiscal Year 2015 provides $1.5 billion in requested funding."	17	27
"consummate"	"consummate_vrb"	"Marie did not consummate her relationship with the Sun King."	14	24
"pervert"	"pervert_nou"	"During this announcement, Bulldog entered the room and shouted, ""That dirty rotten pervert Shawn Michaels!"	83	90
"appropriate"	"appropriate_adj"	"Information about appropriate fungicides specific to a particular area can be found at a local extension office."	18	29
"produce"	"produce_nou"	"To impart education in regulated marketing of agricultural produce."	59	66
"diffuse"	"diffuse_adj"	"The problems feeding the violence in Dagestan are therefore a diffuse blend of ethnic, religious, generational, criminal, and authoritarian causes."	62	69
"degenerate"	"degenerate_adj-nou"	"The degenerate circle with radius zero at that point also belongs to the pencil."	4	14
"lead"	"lead_nou-vrb"	"In April 2010, he replaced Chris Stapleton as the lead singer and guitarist of The SteelDrivers."	50	54
"aggregate"	"aggregate_adj-nou"	"In the round of 16, quarterfinals, and semifinals, if tied on aggregate, the away goals rule was used."	62	71
"pigment"	"pigment_nou"	"What you are left with is a uniform coating of binder and pigment."	58	65
"document"	"document_nou"	"The customer's PO is the originating document which triggers the creation of the sales order."	37	45
"jesus"	"jesus"	"This healing of the servant's ear is the last of the 37 miracles attributed to Jesus in the Bible."	79	84
"house"	"house_nou"	"She was placed under house arrest and was frequently investigated."	21	26
"contrast"	"contrast_nou"	"In contrast, a ""descriptive"" definition can be shown to be ""right"" or ""wrong"" with reference to general usage."	3	11
"instrument"	"instrument_nou"	"This permitted the instrument to be used to measure or lay out angles or other dimensions visually."	19	29
"rebel"	"rebel_nou"	"They fought alongside them on raids on the Mohawk Valley against American rebel colonists during the American Revolution."	74	79
"reading"	"reading_en"	"The English Common Reader: A Social History of the Mass Reading Public, 1800-1900."	56	63
"tear"	"tear_vrb"	"If a tear is detected, treatment depends on the type and size of the tear."	5	9
"wind"	"wind_nou"	"Foredunes are formed when sand accumulates and wind actively transforms the landscape."	47	51
"object"	"object_nou"	"The grammatical patient is often confused with the direct object."	58	64
"incline"	"incline_nou"	"The new truck was to climb a 60 percent incline and traverse a 40 percent slope."	40	47
"convert"	"convert_vrb"	"Jack does not need to eat, as he can convert air pollution into nourishment."	37	44
"discharge"	"discharge_nou"	"The accidental discharge of a weapon inside the Humvee promoted the Jordanian guard to open fire upon the vehicle."	15	24
"contest"	"contest_nou"	"During the Dionysia a contest took place between three plays, chosen by the archon eponymous."	22	29
"supplement"	"supplement_vrb"	"Most people also have small subsistence farms to supplement their irregular salaries."	49	59
"impact"	"impact_nou"	"On the other hand, snow melting can require large amounts of energy, which has its own costs and environmental impact."	111	117
"estimate"	"estimate_nou"	"Greg Laughlin, one of the few researchers who knew in advance about this paper, gives an estimate of 68.3%."	89	97
"abuses"	"abuses_nou"	"Canada became an outspoken critic of the Taliban's human rights abuses against the citizens of Afghanistan."	64	70
"insert"	"insert_nou"	"There may also be insert points for a certain bus, or even the entire mix."	18	24
"lead"	"lead_nou"	"The use of Siberian red lead as a paint pigment then developed rapidly."	24	28
"affect"	"affect"	"The definition of ""harm"" includes changes in habitat that affect endangered species."	58	64
"perfect"	"perfect_adj"	"In that respect, Jessica finds Elizabeth and Todd perfect for each other."	50	57
"reject"	"reject_vrb"	"Voters then decide whether to accept or reject all amendments put forth."	40	46
"reading"	"reading_en"	"Text linguistics stimulates reading by arousing interest in texts or novels."	28	35
"rebel"	"rebel_nou"	"Dunn trained and rode his first World Grand Championship on the bay stallion Dark Spirit's Rebel."	91	96
"rebel"	"rebel_nou"	"Mr Boumonsef points to the recent rebel advances in northern and southern Syria."	34	39
"bass"	"bass"	"Paul Burnley (vocals), Sean Heywood (guitar), Mark Vince (guitar), Archie (bass), Stewart Baile (drums)."	75	79
"interchange"	"interchange_nou"	"After the two rivers the highway has an interchange with SR 115, followed by an interchange with SR 65."	80	91
"isolate"	"isolate_nou"	"Nothing is definitely known about their language, believed to be related to Tunica, a language isolate."	95	102
"addict"	"addict_nou"	"Additionally, enrolling an addict in a drug court program costs much less than incarcerating one in prison."	27	33
"intrigue"	"intrigue_nou"	"My task is to deliver the Arab world from destruction through Israel's intrigue, which has its roots abroad."	71	79
"house"	"house_nou"	"The house, constructed in 1881, included Italianate and Greek Revival deail elements."	4	9
"mobile"	"mobile"	"The Australian Mobile/PDA EDITIONBoland, Michaela (6 December 2007)."	15	21
"blessed"	"blessed_adj"	"In September 1973, the funeral for John Ford, Hollywood's most honored film director, was held at Blessed Sacrament."	98	105
"present"	"present_adj-nou"	"He was also a Minister in Mulayam Singh's cabinet in UP.At present he is representing Zamania."	59	66
"refuse"	"refuse_vrb"	"Refuse to Bend was retired at the end of the 2004 racing season."	0	6
"lead"	"lead_nou"	"The first part ""Tarnowskie"" comes from the name of village ""Tarnowice"" where deposits of lead enriched by silver were found."	89	93
"convict"	"convict_vrb"	"When all of the jurors finally showed up, they asked the judge if they could convict on second degree murder."	77	84
"pervert"	"pervert_nou"	"Ariadne realizes he is a good guy and he is not a pervert, so she begins a friendship with Carlos."	50	57
"rodeo"	"rodeo"	"In 1967 & 1968 he finished 3rd in the Professional Rodeo Cowboys Association (PRCA) World Standings."	51	56
"tear"	"tear_vrb"	"Taylor warns the family that Kane is extremely clever and will try to tear them apart."	70	74
"affect"	"affect"	"Political factors such as ideologies of political parties, political leaders and political stability affect the attitudes of people."	101	107
"syndicate"	"syndicate_vrb"	"Content distributors syndicate a web feed, thereby allowing users to subscribe to it."	21	30
"correlate"	"correlate_nou-vrb"	"However they did correlate, but only faintly with measures of explicit self-esteem."	17	26
"implement"	"implement_vrb"	"ScaleBase was a company that sold software to implement distributed MySQL databases for cloud computing."	46	55
"deliberate"	"deliberate_adj"	"Whilst indicating the impromptu nature of the landing, this also signifies that science was a deliberate aim from the first."	94	104
"rodeo"	"rodeo"	"Album credits adapted from Rodeo digital booklet."	27	32
"content"	"content_nou"	"Kumi Kumi is known for its exceptional alcohol content."	47	54
"intrigue"	"intrigue_nou"	"It was diametrically opposed to abstract art and far removed from the intrigue of surrealism."	70	78
"abuses"	"abuses_nou"	"For example, a World Rainforest Movement report documents land disputes and human rights abuses at Mount Elgon."	89	95
"intimate"	"intimate_adj"	"Intimate love is the corner of the triangle that encompasses the close bonds of loving relationships."	0	8
"buffet"	"buffet_nou"	"Chicken nuggets, corn dogs and French fries are served in their children's menu as well as a ""kid size"" buffet."	104	110
"refuse"	"refuse_nou"	"Today, it is a common fixture at refuse dumps both along coasts and relatively far inland."	33	39
"refuse"	"refuse_vrb"	"Vista does not degrade or refuse to play any existing media, CDs or DVDs."	26	32
"contract"	"contract_nou"	"He returned to San Luis F.C. when his loan contract ended with América."	43	51
"alternate"	"alternate_adj-nou"	"Over the next 30 years, Namora appeared in a number of flashbacks and alternate reality stories, including What If?"	70	79
"alternate"	"alternate_adj-nou"	"Throughout the film, these two realities are intermixed to produce an alternate reality."	70	79
"resume"	"resume_vrb"	"They decide to remain behind to resume their lives without disruption as the Doctor and Jamie travel on."	32	38
"job"	"job"	"The most common job for men is labourer and the most common job for women is professional."	16	19
"combine"	"combine_vrb"	"He made a deal with the Great Cortado to combine the two circuses for the summer and then part ways."	41	48
"graduate"	"graduate_adj-nou"	"She is a graduate of New Trier High School and the University of Kansas."	9	17
"ravel"	"ravel_nam"	"The film also brought renewed fame to the one-movement orchestral piece Boléro by Maurice Ravel."	91	96
"moped"	"moped_nou"	"Hero Motors is a former moped and scooter manufacturer based in Delhi, India."	24	29
"animate"	"animate_vrb"	"Kinect can be used to animate models and record audio."	22	29
"transform"	"transform"	"Weapons/GearCaucasus Kabutech ZecterUsed by Issei Kurosaki, this Zecter allows the wearer to transform into Caucasus."	93	102
"precipitate"	"precipitate_vrb"	"These compounds slowly precipitate on the surface."	23	34
"intimate"	"intimate_adj"	"Killed in a swank Galveston beach house, the pair are discovered in a grotesque intimate pose."	80	88
"invert"	"invert_vrb"	"The fungus growing on raw sugar can also invert sugar, which reduces sucrose and increases invert content."	41	47
"extract"	"extract_vrb"	"Mariah kills him and his companion, Orrin, to make sure that Wallace doesn't extract any valuable information from him."	77	84
"estimate"	"estimate_nou"	"According to a 2002 estimate by the INEI, the district has 12,789 inhabitants and a population density of 277.7 persons/km²."	20	28
"mouth"	"mouth_nou"	"This time they picked Finnish ""motor-mouth"" Pasi Rautiainen."	37	42
"wind"	"wind_nou"	"The wind farm has 36 Vestas 2 MW wind turbines."	4	8
"interchange"	"interchange_nou"	"Also in 1998, the Prichard, West Virginia bypass was opened to traffic with one interchange and one at-grade intersection."	80	91
"suspect"	"suspect_adj-nou"	"Both were considered suspect by ideological conservatives within the Republican Party."	21	28
"conduct"	"conduct_nou"	"He also arranged a Safe conduct to visit the captive King David."	24	31
"articulate"	"articulate_vrb"	"It's hard for her to articulate it."	21	31
"produce"	"produce_vrb"	"Everton was the first club to produce regular match programmes."	30	37
"job"	"job"	"He lost is starting job to Peter Liske in 1975, after the Lions obtained Liske from Calgary in a trade."	20	23
"nestle"	"nestle_nam"	"He also serves on the boards of GVK, Nestle India and Patni Computers."	37	43
"perfume"	"perfume_nou"	"He instead experimented with diverse areas such as perfume making and working with wood."	51	58
"precipitate"	"precipitate_adj-nou"	"Because of its color, the precipitate of kermesite was used as a coloring agent and in alchemy."	26	37
"recount"	"recount_nou"	"Incumbent Mary Landrieu was elected in 1996 following a recount and was narrowly re-elected in 2002 in a runoff election."	56	63
"lead"	"lead_nou-vrb"	"And then the flyest lead singer the world has ever seen comes on and starts singing some shit."""	20	24
"fragment"	"fragment_nou"	"Early Neanderthal jaw fragment, c. 230,000 years old."	22	30
"coordinate"	"coordinate_vrb"	"The remit of the EAU-RF is to stimulate and coordinate basic, translational and clinical research by qualified ICH GCP investigators."	44	54
"recount"	"recount_nou"	"The recount did not change the outcome, with Harman's lead shrinking to 225 votes."	4	11
"abuse"	"abuse_vrb"	"Frank Church Warns of How Easily Government Can Abuse Expanding Surveillance Capabilities""."	48	53
"close"	"close_adj-nou"	"Although Creighton had a large circle of friends, he did not form any close friendships with women during this time."	70	75
"minute"	"minute"	"They have one minute in which to make their choice."	14	20
"moderate"	"moderate_vrb"	"Pinckney and Marshall left France in April 1798; Gerry remained behind in an unofficial capacity, seeking to moderate French demands."	109	117
"convict"	"convict_nou"	"In October 1828 Alonzo was recorded as serving as a convict ship at Portsmouth."	52	59
"transport"	"transport_nou"	"The neck is removable from the body for easier storage and transport."	59	68
"ornament"	"ornament_nou"	"It is also one of the best examples of his use of ornament."""	50	58
"uses"	"uses_vrb"	"The Gleaner A85 is a Gleaner combine harvester that uses the C13, and it is considered a class 8 vehicle."	52	56
"export"	"export_nou"	"Bauxite is also mined around the Demerara, and Linden is a major export centre."	65	71
"supplement"	"supplement_nou"	"He is a semi-regular on Sky Sports 1's Sunday Supplement."	46	56
"august"	"august"	"In August of 2015, Legendary Entertainment's digital arm joined as Inkshares lead science-fiction-and-fantasy imprint."	3	9
"excuse"	"excuse_nou"	"This reinforces the approach that inability to pay is no excuse."	57	63
"polish"	"polish"	"Capcom later admitted that Street Fighter 5 ""needed more polish""."	57	63
"construct"	"construct_vrb"	"Multiple microservers can be put together in a small package to construct a microdatacenter."	64	73
"duplicate"	"duplicate_adj-nou"	"However, Kandinsky had admired the completed design, and Breuer fabricated a duplicate for Kandinsky's personal quarters."	77	86
"coordinate"	"coordinate_vrb"	"This would, it was hoped, lead to civilian panic and the inability of local opposing forces to coordinate a defense."	95	105
"insult"	"insult_nou"	"Opponents have called the bank's involvement a 'disgrace' and an 'insult' to the millions who have suffered human rights abuses."	66	72
"bologna"	"bologna_geo"	"He was active in his native Bologna, where he was a pupil of Antonio Dardani."	28	35
"house"	"house_nou"	"Leakes failed to win any money for her selected charity, ""My Sister's House""."	70	75
"contract"	"contract_nou"	"He left the Senators' organization at the end of the contract in 2012."	53	61
"diagnoses"	"diagnoses_vrb"	"Cardiovascular technologists (also known as a cardiovascular technician or vascular technologist) is a health professional who diagnoses cardiovascular problems."	127	136
"misuse"	"misuse_nou"	"Proponents of the patent misuse defense suggest it could be a defense against litigation brought by patent trolls."	25	31
"retard"	"retard_vrb"	"On copper roofing or flashing, reapplication as infrequently as once every three years can effectively retard patina formation."	103	109
"elaborate"	"elaborate_adj"	"Richelieu's elaborate plan then began to unravel."	12	21
"initiate"	"initiate_vrb"	"In February 1940, the FCC asked the United States Department of Justice to initiate an investigation into the program."	75	83
"correlate"	"correlate_nou-vrb"	"High scores correlate with good functional communication skills in stroke patients with aphasia."	12	21
"syndicate"	"syndicate_nou"	"The syndicate distributed both Montague's poems and light fiction pieces, all under his own copyright."	4	13
"appropriate"	"appropriate_adj"	"The keyboard plays a chord voicing and rhythm which is appropriate for the selected genre."	55	66
"compact"	"compact_adj-nou"	"The album was released by Walt Disney Records on cassette and compact disc in October 1992."	62	69
"produce"	"produce_vrb"	"They also produce additional products and accessories such as fireplace inserts, free-standing stoves, gas log sets, and venting products."	10	17
"discount"	"discount_nou"	"Members also receive a preferred rate on AMI/USA publications, and receive a discount from AMI approved Montessori materials distributors."	77	85
"conscript"	"conscript_nou"	"This is the most common conscript leader rank."	24	33
"pasty"	"pasty_adj"	"His nickname of ""Pasty"" referred to his Cornish origins."	17	22
"frequent"	"frequent_adj"	"At the age of 18, he commenced work as a sales representative, and so had to make frequent trips."	82	90
"delegate"	"delegate_vrb"	"The joint council was, however, permitted to delegate functions to either of the individual county councils."	45	53
"deliberate"	"deliberate_adj"	"This ghosting effect is deliberate on some monitors, known as ""long persistence"" monitors."	24	34
"compound"	"compound_nou"	"The Colonel James ""Nick"" Rowe Training Compound hosts SERE, SFAS, the Q Course and other training courses."	39	47
"conjugate"	"conjugate_adj-nou"	"The pressure-volume conjugate pair is concerned with the transfer of mechanical or dynamic energy as the result of work."	20	29
"excuse"	"excuse_nou"	"The excuse for the annulment was consanguinity."	4	10
"refund"	"refund_nou"	"Parties may bring suit for a refund of taxes paid."	29	35
"contrast"	"contrast_nou"	"His paintings often depict real life objects embued with enhanced color and contrast for a super-lifelike effect."	76	84
"pervert"	"pervert_vrb"	"Their accuser, Nadine Milroy-Sloan, was later imprisoned for attempting to pervert the course of justice."	75	82
"conduct"	"conduct_nou"	"The conduct of the Civil War resulted in long-lasting bitterness on both sides."	4	11
"conscript"	"conscript_nou"	"The FRDF service itself does not differ radically from the standard Finnish conscript service."	76	85
"ornament"	"ornament_nou"	"He appeared at two CS events, placing 4th at the 2015 Mordovian Ornament and winning the 2015 Warsaw Cup."	64	72
"moped"	"moped_nou"	"The factory produced tricycles and moped bikes up until the late sixties."	35	40
"refund"	"refund_nou"	"Upon revocation, the buyer can then cancel the contract and compel refund of the purchase price of the goods."	67	73
"aggregate"	"aggregate_adj-nou"	"He had 6 caps, from 1994 to 1999, scoring 1 try, 5 points on aggregate."	61	70
"extract"	"extract_nou"	"The extract is from Rudolf Hoernle's translation."	4	11
"abuse"	"abuse_nou"	"Later after much domestic abuse, his wife Rinki moved out in 1983, and the couple formally divorced in 1990."	26	31
"initiate"	"initiate_nou"	"Maroon released a demo cassette in 1999 entitled The Initiate although all four songs can be found on later releases."	53	61
"frequent"	"frequent_adj"	"Will Smith also made frequent references to Roscoe's on his sitcom The Fresh Prince of Bel-Air."	21	29
"implement"	"implement_nou"	"It changed its name to the Moline Implement Company to reflect this."	34	43
"consummate"	"consummate_vrb"	"They finally consummate their relationship in September 1963."	13	23
"perfume"	"perfume_nou"	"The scent of the perfume is known to be more ""sweet"" than its previous bottle."	17	24
"intimate"	"intimate_adj"	"The survey asked about their experiences of physical, sexual and psychological violence including incidents of intimate partner violence ('domestic violence')."	111	119
"increase"	"increase_nou"	"The population was 561 in the 2013 Census, an increase of 30 from 2006."	46	54
"transport"	"transport_nou"	"The success of the inter-city railway, particularly in the transport of freight and commodities, led to Railway Mania."	59	68
"celtic"	"celtic"	"The studio album, titled Celtic Woman: A New Journey, was released on 30 January 2007."	25	31
"insert"	"insert_nou"	"By default, this column is emptyWhen making a citizenship, a special insert is issued to the birth certificate."	69	75
"convert"	"convert_vrb"	"When the Spaniards arrived in the island one of their first missions was to convert the Tainos into Christianity."	76	83
"implant"	"implant_nou"	"The same procedure is used in the segmental fasciectomy with cellulose implant."	71	78
"import"	"import_nou"	"There is a national sales office and import administration office in Auckland."	37	43
"content"	"content_nou"	"Originally intended for a 3 pm time slot, Spyder Games ultimately debuted at 7 pm because of its racy content."	102	109
"permit"	"permit_nou"	"He had to wait an entire year to get an official shooting permit."	58	64
"aged"	"aged"	"Ian Bedford, aged seventeen, made his debut and took twelve wickets in his first two matches."	13	17
"bass"	"bass"	"He is quoted as saying that when he was young his hero was John Deacon, the bass guitarist of Queen."	76	80
"lead"	"lead_nou-vrb"	"He dismissed the suggestion that federalism could lead separation, saying that separatist movements only took root in unitary states."	50	54
"rebel"	"rebel_nou"	"In 1643, Zhu Changhao fled south to Sichuan ahead of Li Zicheng's rebel army."	66	71
"produce"	"produce_vrb"	"The Stage 2 committees, unlike the Stage 1 committees, do not produce a report on the Bill."	62	69
"invalid"	"invalid_nou"	"Has rendered prominent services to Invalid Soldiers & Sailors in the Commonwealth of Australia."	35	42
"supplement"	"supplement_nou"	"The final installment for November 1928 appeared as a supplement to The Bookman."	54	64
"ravel"	"ravel_nam"	"An orchestral version was subsequently created by a disciple of both Ravel and Satie, Alexis Roland-Manuel."	69	74
"desert"	"desert_nou"	"All songs written by Ben Weasel, except ""Dry Is the Desert"" written by Ben Weasel & Dan Vapid."	52	58
"present"	"present_adj-nou"	"Conversely, when the lines intersect above the road, negative scrub radius is present."	78	85
"tear"	"tear_vrb"	"When X-51 arrived, he and Otomo fought, and Otomo managed to tear X-51 apart, but his nanotechnology to rebuilt him."	61	65
"read"	"read_past"	"He also read only critical feedback from listeners without interjecting any commentary of his own."	8	12
"rebel"	"rebel_nou"	"In Ukraine, the most notorious peasant rebel leader was an anarchist general named Nestor Makhno."	39	44
"resume"	"resume_vrb"	"As of November 9, 2013, WGRV-LP remains silent, with no immediate plans to resume broadcasting."	75	81
"affiliate"	"affiliate_nou"	"He then switched to the Cleveland Indians' organization as pilot of the Akron Aeros, the Tribe's Double-A affiliate."	106	115
"discount"	"discount_nou"	"He used the staff discount offer to purchase a new bass, a Rickenbacker 4001, in 1965."	18	26
"compress"	"compress"	"OpenSSL is open source software that can encrypt, decrypt, sign and verify, compress and uncompress CMS documents."	76	84
"blessed"	"blessed_adj"	"She painted pictures on the walls of her cell, including one of the Blessed Virgin and the Christ Child."	68	75
"transport"	"transport_nou"	"ASP is also known for its augmentation of glucose transport and inhibiting action on hormone-sensitive lipase."	50	59
"associate"	"associate_adj-nou"	"Digambara Patra is an Associate Professor of Chemistry at the American University of Beirut."	22	31
"mouth"	"mouth_nou"	"The mouth is downstream of the settlement Verh-Yayva."	4	9
"mobile"	"mobile"	"Concierge is an OSGI (Open Service Gateway Initiative) R3 framework implementation intended for resource-constrained devices like mobile and embedded systems."	130	136
"rodeo"	"rodeo_geo"	"Arana later moved to the Rancho Arroyo del Rodeo, a few miles to the east."	43	48
"contract"	"contract_nou"	"The Venice Cup is a biennial world championship contract bridge tournament for national teams of Women."	48	56
"sake"	"sake"	"Appointed Director in January 1992, Jacques Ricard again changed the structure of IJM for the sake of thematic consistency."	94	98
"subject"	"subject_adj-nou"	"In 1910 he published a monograph on the latter subject titled ""Lichtbiologie"", followed by ""Lichtbiologie und Lichtpathologie"" two years later."	47	54
"convert"	"convert_vrb"	"Together with Katerina, Hector was aiming to convert the Philippine democratic system into a dynastic reign of monarchs."	45	52
"contrast"	"contrast_nou"	"Lighting creates the 2D pattern of contrast the brain interprets to recognize 3D objects in photographs."	35	43
"rodeo"	"rodeo"	"Before he was involved in horseracing he was a championship Rodeo bullrider."	60	65
"bologna"	"bologna_geo"	"His remains rests at the Certosa di Bologna."	36	43
"row"	"row_1"	"From 1954 to 1972 the plant also produced a wheel-type row-crop tractor with a tractive force of 0.6 tons-force."	55	58
"fragment"	"fragment_nou"	"The measurements of the fragment are 100 by 135 mm."	24	32
"lives"	"lives_vrb"	"Larsen lives in Fairhope, Alabama, with his wife and their three children."	7	12
"initiate"	"initiate_vrb"	"He shall be the one and only one to destroy the Kaliyuga and initiate the holy and divine Satya Yuga."	61	69
"discard"	"discard_vrb"	"Allow water to drain into the saucer and discard excess water."	41	48
"defect"	"defect_vrb"	"He stated that he does not regret his decision to defect from North Korea to South Korea."	50	56
"lead"	"lead_nou-vrb"	"It stars Tarun Chandra, Radhika Pandit, and Dileep Raj in the lead roles."	62	66
"invite"	"invite_vrb"	"It was the first popular centre to invite teachers, gurus, monks, researchers, etc."	35	41
"incline"	"incline_nou"	"In the tunnel under Lake Ontario two men shake hands on an incline of mud."	59	66
"tear"	"tear_nou"	"Police responded with tear gas, the squatters with slingshots, fireworks and Molotov cocktails."	22	26
"advocate"	"advocate_nou"	"She was an advocate for the potential of libraries to provide lifelong education for a nation."	11	19
"confines"	"confines_nou"	"He founded the city of Rhinocolura on the confines of Egypt and Syria, and was succeeded by Mendes, an Egyptian."	42	50
"correlate"	"correlate_nou-vrb"	"Nest thickness, nest mass and nest dimensions therefore correlate with the mass of the adult bird."	56	65
"bow"	"bow_nou-knot"	"Sometimes, she carries a bell, chakra, chamara (a yak's tail) and a bow."	68	71
"conduct"	"conduct_vrb"	"In 2003 unrest broke out in the town when hospital officials refused to conduct an autopsy on a Tonga driver."	72	79
"frequent"	"frequent_adj"	"There may be many reasons as to why age-hypogamous relationships are not very frequent."	78	86
"mate"	"mate"	"He is a close personal friend of Clyde player/manager Barry Ferguson and former Middlesbrough team mate Kris Boyd."	99	103
"content"	"content_nou"	"The show is true to the duo's mission to produce positive, educational, and entertaining content for African-American children."	89	96
"bow"	"bow_nou-ship"	"Wagner also took a bow after every performance, with audiences split between bravas and boos."	19	22
"nestle"	"nestle_vrb"	"Towards the sound side sea grasses, Yucca Aloifolia and Wax Myrtles nestle."	68	74
"diagnoses"	"diagnoses_nou"	"The linkage of MEDCIN data elements through the use of describing many diagnoses in the diagnostic index creates multiple hierarchies."	71	80
"expatriate"	"expatriate_nou"	"The vast majority are Anglican and use Anglican churches in the Kyrenia area along with the island's British expatriate community."	109	119
"contract"	"contract_nou"	"Phillips signed a minor league contract with the Chicago White Sox on January 11, 2008."	31	39
"import"	"import_nou"	"Their Volk Racing wheels are popular with owners of sport compact and import cars on the race and show circuits."	70	76
"close"	"close_vrb"	"On November 21, 2005, General Motors announced that it would close its Doraville automobile manufacturing plant on September 26, 2008."	61	66
